,index,key,score,total_mentions
51,3397,different patterns,10.382142857142853,171.0
52,2615,regression model,10.30843913368181,535.0
53,544,hyaluronic acid,10.282352941176482,152.0
54,135,side effects,10.186311787072222,705.0
55,1686,largely unknown,10.122302158273321,335.0
56,2162,acoustic radiation,10.081885856079406,239.0
57,3203,fractional flow,9.874137931034543,249.0
58,1209,global longitudinal,9.274999999999975,371.0
59,2425,staphylococcus aureus,9.173221757322091,406.0
60,448,tomography mdct,9.053846153846148,214.0
61,1071,secondary outcomes,8.894589178356728,304.0
62,1218,functional outcomes,8.88162544169611,457.0
63,92,widely available,8.795180722891613,146.0
64,1653,mitral regurgitation,8.771123872026221,540.0
65,145,used combination,8.744680851063864,137.0
66,3232,knockout mice,8.73267326732673,210.0
67,3525,diagnostic challenge,8.65555555555559,164.0
68,3701,rotator cuff,8.598742970558996,634.0
69,2415,volume total,8.519354838709669,139.0
70,1963,successfully performed,8.42045454545453,195.0
71,2021,patients lesions,8.272727272727263,325.0
72,1390,females mean,8.243601895734589,223.0
73,1033,level trauma,8.177777777777774,138.0
74,740,therapeutic efficacy,8.142857142857148,190.0
75,2351,associated greater,8.10516252390058,471.0
76,1598,coronary arteries,7.9025906735750935,738.0
77,2947,less likely,7.760544217687105,368.0
78,179,investigated effects,7.685889570552155,232.0
79,1197,microscopy showed,7.615077605321466,212.0
80,2481,confocal microscopy,7.53535353535353,1119.0
81,3586,postoperative day,7.523919308357333,214.0
82,296,lv volume,7.482758620689653,217.0
83,2676,liver cancer,7.3999999999999915,148.0
84,1323,lesions detected,7.294736842105221,231.0
85,286,patients multiple,7.234042553191523,340.0
86,3670,survival pfs,7.151181102362268,239.0
87,3637,outpatient clinic,7.149999999999973,143.0
88,1879,frontal parietal,7.080412371134012,202.0
89,1151,reaction time,7.079012345678964,183.0
90,1320,negatively correlated,6.970508054522928,686.0
91,3553,energy transfer,6.9350253807106395,297.0
92,921,area curve,6.773425692695197,1379.0
93,575,provide information,6.772774869109963,308.0
94,1555,aortic arch,6.728828828828808,679.0
95,2904,normal control,6.676041666666693,221.0
96,3244,resynchronization therapy,6.633644859813049,169.0
97,3039,patients reported,6.615945330296132,274.0
98,292,studies shown,6.576470588235329,559.0
99,303,surgical resection,6.565707133917375,860.0
100,1713,found groups,6.555223880596986,183.0
101,938,angiography patients,6.551219512195119,158.0
102,2647,examination showed,6.526315789473639,310.0
103,1541,tomography angiography,6.380106571936077,898.0
104,1095,parameters patients,6.379069767441893,211.0
105,2556,patients found,6.284258416742472,356.0
106,1270,aim review,6.274876847290651,193.0
107,2939,tested hypothesis,6.164609053497954,214.0
108,3529,reserve ffr,6.12972972972973,162.0
109,2671,used reference,6.112195121951229,179.0
110,2778,radiation force,6.112081513828239,247.0
111,2518,newly formed,6.066666666666676,156.0
112,2957,surgical treatment,6.051890587288797,1003.0
113,1833,much less,5.999999999999997,156.0
114,428,detected using,5.924064171123016,191.0
115,290,acuity bcva,5.859119496855374,274.0
116,2838,aortic repair,5.813373860182361,219.0
117,3167,ex vivo,5.7471172962226404,1314.0
118,2399,patients chronic,5.683898305084768,706.0
119,3335,tomography findings,5.6045454545454705,137.0
120,2317,suspected coronary,5.600000000000007,140.0
121,2453,paper presents,5.586754966887404,222.0
122,241,regression models,5.466176470588226,756.0
123,887,host cell,5.459154929577452,204.0
124,2536,lumen area,5.437735849056603,131.0
125,3256,ligament acl,5.428571428571419,240.0
126,3211,safety profile,5.410869565217379,131.0
127,1875,blood cell,5.370930232558126,298.0
128,2732,women aged,5.3561403508771965,284.0
129,318,vascular access,5.34597156398103,240.0
130,1483,frontal cortex,5.344444444444453,444.0
131,3217,peripheral nerve,5.286274509803927,337.0
132,3074,hounsfield units,5.208791208791206,270.0
133,315,clinically relevant,5.1342648037259,728.0
134,140,optical coherence,5.106377151799704,2777.0
135,3470,coronary artery,5.102201457284468,4031.0
136,3638,patients aged,5.092378752886827,675.0
137,2848,endovascular treatment,5.065734794106543,583.0
138,2606,patients receiving,5.054365079365067,542.0
139,2659,visual analogue,5.040559440559483,212.0
140,1729,methods used,5.037500000000034,403.0
141,3489,bone graft,4.864285714285725,227.0
142,2636,temporal lobe,4.843077509045902,865.0
143,387,objective investigate,4.816216216216204,198.0
144,2534,technical success,4.796337361405252,879.0
145,2990,associated high,4.791451469278711,472.0
146,73,rate patients,4.705912596401032,339.0
147,3502,current evidence,4.704294478527598,142.0
148,2698,institutes health,4.691768826619953,285.0
149,138,cells vitro,4.6163009404388635,199.0
150,2623,breast cancers,4.606118546845124,219.0
151,44,fusiform gyrus,4.605744125326363,196.0
152,2863,events mace,4.564102564102559,178.0
153,309,cardiovascular factors,4.559766763848394,460.0
154,2524,women men,4.558154645873942,575.0
155,1301,imaging results,4.558150851581472,323.0
156,3627,myocardial ischemia,4.450549450549449,300.0
157,1129,characteristic curves,4.435582822085903,482.0
158,2056,retrospective chart,4.427067669172919,256.0
159,1258,focused ultrasound,4.3283236994219525,234.0
160,2993,patients healthy,4.3280334728033445,862.0
161,2195,patients based,4.316981132075472,176.0
162,2926,four different,4.311340206185563,306.0
163,3442,lv systolic,4.2947496947497035,409.0
164,1306,patients presenting,4.291383219954655,757.0
165,2674,end points,4.290960451977399,310.0
166,1583,groups vs,4.28700906344412,165.0
167,1431,ventricular septal,4.281385281385289,230.0
168,206,key role,4.269918699187015,404.0
169,184,proximal femur,4.257352941176458,193.0
170,1601,structural changes,4.251908396946561,557.0
171,3527,least years,4.244919786096273,189.0
172,2769,open surgical,4.241463414634145,188.0
173,3049,randomized controlled,4.227044025157252,611.0
174,1624,predictive value,4.198902247778336,2975.0
175,1593,surgical techniques,4.196208530805693,233.0
176,944,new bone,4.181229773462791,380.0
177,874,imaging agent,4.137313432835805,126.0
178,1630,classified according,4.119547657512114,250.0
179,3105,determine optimal,4.108474576271177,202.0
180,957,artery disease,4.108121410992609,1715.0
181,3285,coronary angiography,4.094810863239577,1732.0
182,587,review discuss,4.086486486486483,168.0
183,1080,patients bilateral,4.07272727272727,160.0
184,264,conducted patients,4.061538461538432,264.0
185,3669,disease control,4.044444444444422,182.0
186,664,depressive disorder,4.016740872662492,358.0
187,787,observed patients,3.9973509933775,1006.0
188,3168,especially patients,3.9188976377952733,237.0
189,843,lobe epilepsy,3.9114635904830415,274.0
190,3702,higher prevalence,3.8995633187772882,329.0
191,1947,studies confirmed,3.858015267175556,133.0
192,3384,min min,3.7963190184049087,238.0
193,2279,present patients,3.79313304721033,491.0
194,2617,congestive heart,3.7874015748031313,185.0
195,17,normal controls,3.7821122740247346,375.0
196,1982,patients undergone,3.7789215686274606,593.0
197,594,national institutes,3.755769230769219,279.0
198,3587,fiber layer,3.726262626262632,434.0
199,126,laboratory tests,3.7169398907103814,179.0
200,1275,patients admitted,3.6981943250214884,391.0
201,2858,high sensitivity,3.68095952023988,792.0
202,3241,cell viability,3.680210157618212,553.0
203,1371,cognitive deficits,3.627863777089777,217.0
204,1969,treated using,3.5860627177700324,166.0
205,3490,target vessel,3.5724770642201786,177.0
206,3305,human subjects,3.5698774080560414,208.0
207,814,patients median,3.5691489361701985,610.0
208,2618,wild type,3.563292547274751,281.0
209,2987,detection rates,3.514211886304927,272.0
210,300,single institution,3.512735326688814,244.0
211,1908,disease characterized,3.4973262032085493,218.0
212,850,articular cartilage,3.4882860665844584,345.0
213,1207,left ventricular,3.4720866563504393,4630.0
214,2042,data collected,3.4702380952380856,795.0
215,2527,older years,3.4565217391304217,265.0
216,1128,image processing,3.45591524426133,466.0
217,3139,microscope sem,3.4477611940298614,154.0
218,3420,imaging method,3.444748858447473,328.0
219,2427,female mice,3.439024390243899,141.0
220,3443,underwent magnetic,3.4295857988165697,252.0
221,2173,first reported,3.411392405063296,245.0
222,1818,recurrence rate,3.4054054054054013,252.0
223,152,imaging revealed,3.381136638452226,451.0
224,1464,multivariate regression,3.3695652173912913,310.0
225,2818,university hospital,3.367523680649528,541.0
226,2759,dilated cardiomyopathy,3.315492957746468,214.0
227,1141,using data,3.31506849315069,330.0
228,1321,disease activity,3.310139165009932,675.0
229,1290,degenerative changes,3.3057101024890265,213.0
230,3291,endovascular aneurysm,3.3055167055167014,239.0
231,442,dense breasts,3.2976034858387795,176.0
232,3336,lesion volume,3.27425237053246,335.0
233,323,time initial,3.2342245989304774,144.0
234,95,endothelial cell,3.212499999999998,257.0
235,131,provide overview,3.2068965517241352,165.0
236,2412,microcomputed tomography,3.177777777777766,143.0
237,2454,different groups,3.1687409551374865,644.0
238,2862,major challenge,3.1468277945619283,168.0
239,2441,malignant lesions,3.12582781456954,360.0
240,2132,treatment treatment,3.1111111111111143,140.0
241,1109,rv dysfunction,3.1019920318725025,229.0
242,2543,pain score,3.090347490347483,174.0
243,969,breast lesions,3.0898336414047938,398.0
244,391,mutation carriers,3.0820143884892053,153.0
245,2885,neural basis,3.081481481481479,208.0
246,3653,provides first,3.07032967032965,127.0
247,30,complications occurred,3.0666666666666753,322.0
248,2805,cardiac arrest,3.0557398805573985,307.0
249,2693,nitric oxide,3.0459770114942684,265.0
250,3024,imaging showed,3.03536647872885,470.0
251,2007,findings associated,3.0227642276422806,143.0
252,1309,syndrome acs,3.0166666666666657,181.0
253,1790,associated lower,3.0066489361701967,665.0
254,640,scoring system,3.0015037593984917,499.0
255,888,patients men,2.9902636916835648,546.0
256,2440,chest pain,2.9902636916835643,567.0
257,759,prospective studies,2.945303408146307,412.0
258,1868,time years,2.909698996655521,150.0
259,1695,male presented,2.903592120509849,187.0
260,2742,scale score,2.8996108949416435,414.0
261,489,data demonstrate,2.862849533954727,250.0
262,243,however little,2.861261261261264,397.0
263,3371,outcomes patients,2.8575197889182,760.0
264,2717,years older,2.8571428571428537,300.0
265,790,force impulse,2.79226856561546,188.0
266,2499,cataract surgery,2.756452775775056,236.0
267,1805,groups patients,2.7562500000000147,567.0
268,1816,patients stage,2.7458582408198065,233.0
269,3569,using dynamic,2.739130434782608,180.0
270,209,vitro vivo,2.7115449343655316,760.0
271,2046,evaluated whether,2.7081081081081066,167.0
272,1666,studies included,2.7022149302707126,270.0
273,2972,physical properties,2.679867986798681,203.0
274,246,groups similar,2.6735751295336745,172.0
275,1803,review current,2.661764705882363,181.0
276,1462,brain activation,2.66050882420353,457.0
277,3187,potential complications,2.6551724137931,154.0
278,2757,deep vein,2.654301499605365,177.0
279,3311,common type,2.651162790697682,114.0
280,1432,many patients,2.6221948212083896,217.0
281,1736,higher frequency,2.612962962962962,166.0
282,1809,routine use,2.6122370936902475,207.0
283,1013,sciatic nerve,2.6072874493927096,161.0
284,2230,cardiac dysfunction,2.589723320158106,312.0
285,3648,cardiovascular disease,2.5641677255399995,1009.0
286,2906,coronary computed,2.558062375580623,257.0
287,2204,time months,2.557928802589,304.0
288,886,system used,2.554545454545452,281.0
289,691,left ventricle,2.5512088869527383,723.0
290,77,months patients,2.5306372549019516,826.0
291,665,artery stenosis,2.5253164556962084,570.0
292,1339,events patients,2.523623445825923,192.0
293,2719,subgroup patients,2.51338582677166,228.0
294,2134,classification system,2.5084337349397288,347.0
295,2907,invasive coronary,2.496341463414626,178.0
296,999,difference found,2.492424242424252,470.0
297,2130,unknown whether,2.488888888888904,224.0
298,1269,patients presented,2.487341772151907,655.0
299,2410,value patients,2.4802631578947376,145.0
300,1977,cases without,2.457702582368658,184.0
301,377,liver function,2.4529058116232423,240.0
302,3591,coil embolization,2.4524145415084115,243.0
303,529,smooth muscle,2.4447761194029884,364.0
304,1599,patients respectively,2.440763863385983,583.0
305,3445,medical center,2.436464088397784,343.0
306,1705,macular thickness,2.4331807780320442,343.0
307,3426,syndrome patients,2.4181818181818246,133.0
308,3029,cox proportional,2.416542948038176,422.0
309,2779,article review,2.415444015444001,184.0
310,1070,injury severity,2.4062499999999973,140.0
311,2398,aim describe,2.3877551020408108,195.0
312,1236,peripheral quantitative,2.3795918367346944,159.0
313,3665,patients af,2.3559127439724414,180.0
314,1340,disability index,2.3429487179487167,215.0
315,1554,anterior posterior,2.330131004366812,667.0
316,1373,minimally invasive,2.3267973856209037,1068.0
317,729,lung volume,2.3118942731277548,256.0
318,574,stent placement,2.296284329563812,309.0
319,2379,ischemic stroke,2.2898950208198965,1425.0
320,3377,readily available,2.271717171717174,173.0
321,1580,eyes healthy,2.2546409807355543,157.0
322,3649,mean patients,2.2467181467181447,253.0
323,2651,prospective multicenter,2.2342710997442463,208.0
324,1348,neuroimaging findings,2.2289473684210503,154.0
325,3216,benign malignant,2.221941594317284,828.0
326,3267,independent factor,2.194679564691659,363.0
327,2629,images reviewed,2.190201729106627,152.0
328,370,data exist,2.1712418300653593,151.0
329,2704,analysis mean,2.1676056338028142,162.0
330,927,patients showed,2.1668138041733433,1317.0
331,1234,balloon angioplasty,2.1660256410256444,218.0
332,634,infarction mi,2.161743067345783,269.0
333,2756,resonance cmr,2.1567049808429135,433.0
334,102,transcranial doppler,2.1380471380471344,254.0
335,2455,used obtain,2.137931034482761,155.0
336,2937,bone density,2.1278637770897864,474.0
337,3112,valve repair,2.1229336437718302,194.0
338,718,model model,2.1176470588235334,120.0
339,2808,femoral head,2.102663217166336,497.0
340,1901,identify potential,2.099999999999996,132.0
341,2413,neurologic deficits,2.096728558797521,167.0
342,136,medical treatment,2.0953642384105864,339.0
343,156,patients left,2.088957055214721,227.0
344,1962,animal studies,2.0810810810810905,154.0
345,2326,occurred patients,2.0803678811460964,754.0
346,2421,fractures treated,2.0769230769230753,165.0
347,2690,provides useful,2.0545454545453903,113.0
348,559,glioblastoma multiforme,2.036363636363626,112.0
349,304,located within,2.016348773841952,148.0
350,2380,logistic regression,2.011178836710023,2629.0
351,693,trauma patients,2.009868421052628,235.0
352,1381,long axis,2.003773584905665,177.0
353,904,acute appendicitis,1.9962596259625949,211.0
354,3383,acute chronic,1.995744680851063,268.0
355,297,consisted patients,1.984615384615379,213.0
356,3600,patients clinically,1.979356568364611,321.0
357,1791,left frontal,1.9746898263027308,173.0
358,2754,normal subjects,1.967592592592594,250.0
359,2622,stay days,1.9636363636363663,144.0
360,2598,superior mesenteric,1.962913907284765,228.0
361,2087,used treat,1.962644853442399,244.0
362,2641,retrospective review,1.9597245309903026,1058.0
363,498,plane systolic,1.9322033898305153,190.0
364,1131,fraction lvef,1.9278350515463902,330.0
365,3592,analysis conducted,1.9254349627174834,332.0
366,2807,situ hybridization,1.921917808219176,183.0
367,316,patients control,1.9157894736842105,364.0
368,2679,therapeutic strategies,1.8961334344200143,205.0
369,3001,studies identified,1.8910891089108892,191.0
370,3249,acl reconstruction,1.8866391995291323,341.0
371,1600,choroidal thickness,1.886476868327402,589.0
372,3507,health organization,1.8754521963824329,191.0
373,1281,median period,1.8753738783649034,171.0
374,2839,review literature,1.8659430122116674,573.0
375,2116,left side,1.8597568777991036,338.0
376,2117,ventricular mass,1.857689110556936,302.0
377,3018,lesions found,1.8557823129251723,124.0
378,2227,thyroid carcinoma,1.8529411764705879,231.0
379,611,posterior parietal,1.847971781305118,169.0
380,2222,renal artery,1.8426035502958529,346.0
381,2685,months months,1.8419679463287377,706.0
382,54,wt mice,1.8378378378378357,238.0
383,3394,quantitative image,1.8375000000000072,126.0
384,2613,years old,1.8342254934760804,1075.0
385,1960,systematic review,1.8333333333333348,572.0
386,363,patients using,1.8289276807980073,386.0
387,2411,patients categorized,1.826148409893994,152.0
388,51,cardiac computed,1.8231805929919134,178.0
389,2280,cerebral amyloid,1.8174757281553435,144.0
390,70,regression analysis,1.8148936170212524,2559.0
391,1122,cells using,1.805930807248764,189.0
392,865,progressive disease,1.7962264150943454,136.0
393,789,within years,1.793762183235868,214.0
394,536,multicenter randomized,1.789830508474571,132.0
395,1251,arterial blood,1.7885462555066072,280.0
396,1905,autosomal dominant,1.7881619937694697,246.0
397,3240,subclavian artery,1.7754266211604146,289.0
398,40,treatment option,1.769341102644556,387.0
399,2169,previously published,1.7625107480653461,277.0
400,1405,preserved ejection,1.760808709175736,153.0
401,3643,thoracic aorta,1.7607594936708848,214.0
402,1042,patients enrolled,1.757240437158467,677.0
403,3220,value respectively,1.7540145985401476,178.0
404,2118,fundus autofluorescence,1.7347931873479256,155.0
405,194,volume index,1.73052362707535,271.0
406,3019,respectively difference,1.7296354992076062,321.0
407,3318,ultrasound guidance,1.7281636131231273,312.0
408,823,understanding mechanisms,1.7234042553191546,135.0
409,2633,bladder cancer,1.7212543554006983,190.0
410,1742,lv ejection,1.7179125528913946,420.0
411,2915,previously shown,1.7142857142857129,180.0
412,1378,imaging technologies,1.7111111111111024,154.0
413,2122,findings suggest,1.7080351114112147,1736.0
414,1538,older adults,1.7045634920634911,968.0
415,1519,physical examination,1.7041256157635392,675.0
416,50,major depressive,1.6896551724137916,385.0
417,522,pulmonary function,1.676507276507273,336.0
418,2086,patients often,1.6739549839228354,137.0
419,1978,article describes,1.6717423133235711,173.0
420,3002,tomography showed,1.6591362126245808,227.0
421,1150,patients newly,1.6573529411764683,161.0
422,1611,nucleus accumbens,1.6553620531622355,210.0
423,1302,associated higher,1.6382978723404311,924.0
424,2059,january december,1.6330034924330616,905.0
425,2189,breast tissue,1.6280474649406673,343.0
426,613,purpose investigate,1.6240802675585315,607.0
427,3124,radiation oncologists,1.6146496815286635,169.0
428,1825,response evaluation,1.6116788321167888,192.0
429,1865,cardiac resynchronization,1.598130841121493,171.0
430,1749,water content,1.5957446808510656,225.0
431,3589,good agreement,1.5938413564607274,470.0
432,2822,imaging used,1.5931485518530044,522.0
433,592,range median,1.591150442477875,203.0
434,3254,occurred cases,1.5887133182844262,153.0
435,2235,regions involved,1.5855832241153376,263.0
436,2057,stroke scale,1.582089552238808,265.0
437,310,endovascular repair,1.5787579802669744,203.0
438,2097,analysis software,1.5666666666666704,141.0
439,2737,several factors,1.5652173913043452,180.0
440,1072,response therapy,1.5648241206030096,173.0
441,72,using multivariate,1.564285714285705,146.0
442,3583,multivariable logistic,1.5606188466948026,292.0
443,2391,femoral artery,1.558862366683594,298.0
444,2971,obtained different,1.555251141552512,131.0
445,224,structural integrity,1.55339805825243,160.0
446,996,iliac artery,1.5501416430594896,288.0
447,3084,hypertrophy lvh,1.5499999999999996,155.0
448,2755,higher rates,1.5469026548672553,228.0
449,2515,open repair,1.543241224794623,164.0
450,438,daily practice,1.5428571428571687,144.0
451,804,selected patients,1.541283292978206,439.0
452,456,review performed,1.5354838709677414,238.0
453,1184,navigation system,1.535248041775456,245.0
454,1137,well tolerated,1.5304990757855828,276.0
455,2766,subjects underwent,1.5294117647058818,442.0
456,1997,af patients,1.5232876712328747,139.0
457,2373,tomography patients,1.5217391304347812,175.0
458,2935,cardiac remodeling,1.5186440677966082,168.0
459,2390,investigate association,1.5118685331710287,276.0
460,3628,important information,1.5111111111111104,136.0
461,2459,acute stroke,1.506690140845069,389.0
462,402,including patients,1.496678966789664,312.0
463,2782,play role,1.4962264150943367,488.0
464,350,low dose,1.4925266903914645,233.0
465,2248,human body,1.490196078431373,180.0
466,3413,scale vas,1.4806426931905121,236.0
467,306,intracerebral hemorrhage,1.4802083333333302,406.0
468,1493,prospective observational,1.4784313725490215,464.0
469,2626,medical images,1.4672853828306265,204.0
470,1574,together results,1.4620253164556907,385.0
471,1873,weeks months,1.4613583138173285,208.0
472,153,surgical management,1.4566346495908906,347.0
473,1489,twenty patients,1.4563284696301302,311.0
474,1019,systolic excursion,1.451851851851857,196.0
475,964,interquartile range,1.4454280530048906,848.0
476,2240,odds ratios,1.4437499999999992,266.0
477,1890,using quantitative,1.4434504792332281,251.0
478,738,based data,1.4409356725146167,154.0
479,1812,well suited,1.438775510204083,141.0
480,2520,clinically useful,1.4352250489236837,193.0
481,1221,prefrontal cortex,1.4292694169163151,1824.0
482,396,pulmonary vascular,1.4276387377584305,160.0
483,2677,conventional methods,1.4212765957446878,167.0
484,431,randomized trials,1.4168539325842708,194.0
485,1975,studies suggest,1.4111498257839759,405.0
486,1691,late gadolinium,1.4070080862533678,290.0
487,3535,patients suspected,1.3931781516478459,775.0
488,2786,strain gls,1.3900990099009907,162.0
489,1689,orbitofrontal cortex,1.3784969829950604,359.0
490,1764,ii iii,1.3775692163303581,358.0
491,2105,particularly patients,1.3722222222222202,152.0
492,1576,limited data,1.3701657458563499,310.0
493,1634,abdominal wall,1.368115942028987,236.0
494,2406,designed synthesized,1.3677419354838751,159.0
495,769,data support,1.3616490891658697,263.0
496,1342,radiofrequency ablation,1.3606299212598454,288.0
497,2559,proximal distal,1.358024691358025,275.0
498,1471,lower limbs,1.3494623655913978,251.0
499,1949,four groups,1.3473560517038825,441.0
500,2014,tumor growth,1.3446237472396791,501.0
501,468,neoadjuvant chemotherapy,1.339805825242718,230.0
502,2234,innate immune,1.3367088607594975,132.0
503,3354,children aged,1.3366873065015492,314.0
504,1904,relatively high,1.3360269360269312,248.0
505,320,wall shear,1.3347181008902058,173.0
506,3094,rarely reported,1.3184079601990049,159.0
507,2911,frequency bands,1.3176672384219568,167.0
508,773,improved patients,1.314828897338407,133.0
509,2483,implantation tavi,1.3107438016528905,183.0
510,855,right atrium,1.3078189300411571,227.0
511,222,overall patients,1.3050554870530182,252.0
512,2936,cardiac surgery,1.301078402798019,240.0
513,163,amino acid,1.2993766696349036,456.0
514,3053,present investigated,1.294704528012278,241.0
515,1116,young adults,1.293025871766027,605.0
516,3488,aortic aneurysm,1.2918355529820469,485.0
517,1632,ventricular hypertrophy,1.2910735351946527,288.0
518,1077,neural substrates,1.2902457185405796,152.0
519,1350,functional magnetic,1.290084550345883,2098.0
520,404,studies evaluating,1.2894736842105239,140.0
521,1346,different brain,1.2859618717504333,210.0
522,1154,reconstructed using,1.2747967479674809,224.0
523,1271,soft tissue,1.273492888487752,1877.0
524,1026,classified groups,1.269016697588124,180.0
525,3316,cord compression,1.2640776699029137,217.0
526,3183,carbon nanotubes,1.261194029850747,169.0
527,482,without use,1.2582037996545785,235.0
528,713,coefficient icc,1.2581632653061197,274.0
529,956,complete response,1.2563548266865425,318.0
530,146,tumor cells,1.2545506582713217,707.0
531,2224,studies conducted,1.2542372881355919,185.0
532,588,structural functional,1.2455052095953478,659.0
533,731,changes brain,1.2450980392156847,381.0
534,3239,doppler ultrasound,1.245013723696254,504.0
535,3431,learning curve,1.2437499999999988,199.0
536,688,texture analysis,1.2394534585824097,177.0
537,2711,respectively median,1.2380952380952386,182.0
538,235,plasminogen activator,1.2365663322185063,282.0
539,1127,therapeutic interventions,1.2267123287671224,199.0
540,1426,independent predictors,1.224844720496894,870.0
541,2215,bone resorption,1.2247422680412436,297.0
542,1256,frontal regions,1.2243243243243265,151.0
543,3286,cell lung,1.2236842105263124,465.0
544,3579,using modified,1.219844357976653,285.0
545,1684,tomography performed,1.218181818181829,201.0
546,1834,values higher,1.2080691642651287,262.0
547,410,high accuracy,1.2071428571428573,286.0
548,852,structural connectivity,1.205633802816901,212.0
549,2438,systolic velocity,1.2015463917525762,259.0
550,384,fellow eyes,1.197122302158272,192.0
551,1171,surgical intervention,1.1964338781575017,671.0
552,2658,controls underwent,1.1938303341902299,258.0
553,2823,public health,1.1920028060329733,288.0
554,3356,normal range,1.186471067644661,251.0
555,1229,still unknown,1.1856532877882142,178.0
556,3454,default mode,1.1853881278538734,649.0
557,3143,photodynamic therapy,1.1828679008471912,309.0
558,3342,treatment efficacy,1.1803607214428877,155.0
559,579,proportion patients,1.1766871165644215,411.0
560,2883,combined use,1.1752442996742651,164.0
561,3230,healthy young,1.1699233716475088,197.0
562,392,hypertensive patients,1.168284789644014,361.0
563,413,peak systolic,1.1669855151680768,350.0
564,3386,chart review,1.1658268049968248,437.0
565,846,close proximity,1.1653964984552005,138.0
566,1620,pearson coefficient,1.1638513513513555,265.0
567,3594,surface roughness,1.1629715612304115,233.0
568,533,achieved patients,1.1619280048810163,414.0
569,1735,conducted using,1.1590909090909085,270.0
570,2643,investigate effects,1.1583081570996991,213.0
571,3432,without history,1.1555555555555546,204.0
572,2741,results present,1.150496360026473,212.0
573,2081,central peripheral,1.1465587044534393,177.0
574,2696,median days,1.146222430783668,207.0
575,343,change time,1.1456483126110135,129.0
576,3314,using optical,1.1391304347826106,393.0
577,3375,bypass graft,1.1355311355311364,150.0
578,3195,mechanisms underlying,1.1337288431338333,637.0
579,1338,local recurrence,1.1320992848127887,414.0
580,1479,years later,1.1317002881844354,187.0
581,638,current guidelines,1.1258894362342644,187.0
582,368,total lung,1.1250000000000002,126.0
583,1898,intellectual disability,1.120309050772629,203.0
584,3048,investigated using,1.119489559164736,386.0
585,2542,aim determine,1.1176215132787706,656.0
586,3321,lesions using,1.1165644171779114,182.0
587,3125,independent factors,1.1153419593345633,431.0
588,1717,month months,1.0999999999999983,154.0
589,465,literature review,1.098495070057082,504.0
590,469,infarction stemi,1.0950495049504971,316.0
591,169,groups different,1.090797546012268,127.0
592,2546,mechanism action,1.0883720930232623,156.0
593,2748,value predictive,1.0874524714828888,598.0
594,2620,annular plane,1.087370600414076,202.0
595,899,patients women,1.0789473684210567,287.0
596,2855,thickness measurements,1.0742358078602623,205.0
597,3238,intraocular pressure,1.0713375796178317,319.0
598,2562,oxygen species,1.0681985294117629,447.0
599,690,brain abnormalities,1.0644981412639396,249.0
600,772,vitamin deficiency,1.0643652561247232,177.0
601,2420,rate higher,1.0562500000000001,169.0
602,660,repair evar,1.0562499999999995,169.0
603,2794,outcomes included,1.0521831735889222,260.0
604,41,cuff tears,1.0464809384164222,183.0
605,123,best knowledge,1.0462984723854287,424.0
606,2063,type type,1.0460767946577687,241.0
